Lake.Code,Station,Month,Day,Year,Time,Pool.Elevation,Surface.Temp,Secchi,Conductivity,Gear.Code,Gear.Length,Habitat,Effort,Species.Code,Number.of.individuals,TL_mm,Wt_g
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,204,1,241,278
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,204,1,119,26
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,204,1,200,126
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,201,1,160,80
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,201,1,113,24
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,201,1,159,70
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,201,1,105,20
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,201,1,111,22
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,201,1,171,104
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,201,1,114,24
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,201,1,143,56
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,201,1,111,24
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,201,1,116,30
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,242,118
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,248,110
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,220,92
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,255,150
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,232,126
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,249,128
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,242,124
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,242,126
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,250,256
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,238,112
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,255,144
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,238,126
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,238,112
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,250,130
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,232,106
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,230,126
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,238,110
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,243,120
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,259,162
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,260,144
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,271,134
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,244,130
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,250,134
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,243,118
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,228,102
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,241,120
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,250,138
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,230,100
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,242,124
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,234,102
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,237,116
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,253,134
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,239,108
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,276,176
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,238,118
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,240,126
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,260,142
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,263,144
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,311,234
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,238,132
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,230,106
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,233,108
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,264,160
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,265,170
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,240,112
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,233,100
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,250,150
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,243,128
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,226,106
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,237,114
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,245,130
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,228,212
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,250,160
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,243,118
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,226,100
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,237,106
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,245,142
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,243,118
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,235,110
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,244,118
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,239,120
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,250,140
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,247,136
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,231,114
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,242,126
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,268,164
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,248,132
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,238,120
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,241,128
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,256,134
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,242,134
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,228,102
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,234,120
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,234,114
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,238,118
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,253,138
CEDAR,2,5,6,13,1112,.,16,57,27,41,15,.,1,501,1,228,98
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,465,1482
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,427,1176
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,470,1398
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,447,1310
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,535,2920
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,474,1788
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,391,788
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,399,792
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,491,1960
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,484,1744
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,388,774
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,408,758
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,348,450
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,295,300
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,156,40
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,400,864
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,353,572
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,327,450
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,408,848
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,171,56
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,145,30
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,193,78
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,98,10
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,101,1,146,30
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,204,1,148,52
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,202,1,145,62
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,114,1,477,860
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,114,1,437,714
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,201,1,154,62
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,201,1,133,44
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,201,1,125,32
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,201,1,122,30
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,201,1,154,54
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,201,1,156,70
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,501,1,252,146
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,501,1,248,148
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,501,1,294,252
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,501,1,270,178
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,501,1,261,152
CEDAR,3,5,6,13,1249,.,16,57,27,41,15,.,1,501,1,278,162
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,324,390
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,298,266
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,356,576
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,393,838
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,374,646
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,399,806
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,496,1996
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,472,1584
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,315,394
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,340,460
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,355,498
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,370,656
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,343,538
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,414,958
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,273,238
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,115,12
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,178,54
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,389,826
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,295,332
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,101,1,179,52
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,201,1,124,32
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,201,1,135,50
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,201,1,150,60
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,201,1,134,40
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,201,1,123,30
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,107,1,99,4
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,204,1,204,134
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,204,1,197,118
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,204,1,194,124
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,204,1,317,486
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,278,180
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,278,192
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,265,156
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,256,140
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,267,162
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,260,142
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,260,152
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,235,116
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,268,168
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,263,160
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,246,124
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,275,144
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,283,182
CEDAR,4,5,6,13,1326,.,16,57,27,41,15,.,1,501,1,262,176
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,585,3724
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,525,2168
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,485,1716
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,410,1090
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,350,596
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,468,1536
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,342,582
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,456,1540
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,382,730
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,387,748
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,277,254
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,198,96
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,331,464
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,345,558
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,302,318
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,344,552
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,348,588
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,175,52
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,264,184
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,253,184
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,455,1308
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,300,310
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,490,1740
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,407,926
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,330,450
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,368,678
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,382,760
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,361,628
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,390,786
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,358,646
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,280,214
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,275,142
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,288,190
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,256,136
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,268,170
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,244,124
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,207,1,204,170
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,106,1,234,146
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,107,1,100,6
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,265,158
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,292,172
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,293,206
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,270,132
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,270,178
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,257,154
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,264,152
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,306,258
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,265,210
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,268,146
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,242,120
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,275,152
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,260,162
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,272,198
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,262,142
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,245,138
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,201,1,139,46
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,201,1,148,56
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,201,1,143,54
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,114,1,427,606
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,271,170
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,138,14
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,279,152
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,258,152
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,271,178
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,284,190
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,501,1,275,186
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,201,1,153,64
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,201,1,135,42
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,201,1,142,58
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,201,1,112,22
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,201,1,143,50
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,201,1,112,24
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,205,1,213,224
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,207,1,86,12
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,284,240
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,291,332
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,213,124
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,185,58
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,224,112
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,349,608
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,210,106
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,153,32
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,289,284
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,155,30
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,101,1,176,52
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,114,1,454,786
CEDAR,5,5,6,13,1407,.,16,57,27,41,15,.,1,204,1,207,174
