Lake.Code,Station,Month,Day,Year,Time,Pool.Elevation,Surface.Temp,Secchi,Conductivity,Gear.Code,Gear.Length,Habitat,Effort,Species.Code,Number.of.individuals,TL_mm,Wt_g
WFALLS,S1,7,7,1982,2000,NA,29,NA,NA,10,12,49,468,201,1,19,NA
WFALLS,S1,7,7,1982,2000,NA,29,NA,NA,10,12,49,468,201,1,28,NA
WFALLS,S1,7,7,1982,2000,NA,29,NA,NA,10,12,49,468,201,1,26,NA
WFALLS,S1,7,7,1982,2000,NA,29,NA,NA,10,12,49,468,579,1,NA,NA
WFALLS,S1,7,7,1982,2000,NA,29,NA,NA,10,12,49,468,515,1,NA,NA
WFALLS,S1,7,7,1982,2000,NA,29,NA,NA,10,12,49,468,580,1,NA,NA
WFALLS,S1,7,7,1982,2000,NA,29,NA,NA,10,12,49,468,501,148,NA,NA
WFALLS,S1,7,7,1982,2000,NA,29,NA,NA,10,12,49,468,505,31,NA,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,501,11,NA,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,579,10,NA,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,580,1,NA,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,101,1,59,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,39,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,41,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,45,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,42,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,50,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,38,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,37,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,56,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,40,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,45,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,59,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,42,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,40,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,42,NA
WFALLS,S2,7,7,1982,2100,NA,29,NA,NA,10,12,49,468,109,1,36,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,579,43,NA,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,306,2,NA,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,303,1,NA,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,109,1,50,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,109,1,72,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,109,1,50,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,109,1,80,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,109,1,50,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,109,1,48,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,109,1,35,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,109,1,45,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,109,1,65,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,101,1,60,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,101,1,84,NA
WFALLS,S3,7,14,1982,2100,NA,31,NA,NA,10,12,9,468,505,522,NA,NA
WFALLS,S5,7,12,1982,2000,NA,30,NA,NA,10,12,41,468,505,216,NA,NA
WFALLS,S5,7,12,1982,2000,NA,30,NA,NA,10,12,41,468,579,7,NA,NA
WFALLS,S5,7,12,1982,2000,NA,30,NA,NA,10,12,41,468,104,1,61,NA
WFALLS,S5,7,12,1982,2000,NA,30,NA,NA,10,12,41,468,104,1,56,NA
WFALLS,S5,7,12,1982,2000,NA,30,NA,NA,10,12,41,468,104,1,64,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,48,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,43,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,48,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,42,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,46,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,47,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,26,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,30,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,28,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,40,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,45,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,42,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,42,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,43,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,50,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,41,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,45,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,48,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,42,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,42,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,44,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,22,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,45,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,47,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,109,1,46,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,302,1,NA,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,501,42,NA,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,578,30,NA,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,579,12,NA,NA
WFALLS,S6,7,12,1982,1930,NA,29,NA,NA,10,12,9,468,505,65,NA,NA
WFALLS,SB,7,7,1982,1800,NA,29,NA,NA,10,12,49,468,109,1,35,NA
WFALLS,SB,7,7,1982,1800,NA,29,NA,NA,10,12,49,468,109,1,39,NA
WFALLS,SB,7,7,1982,1800,NA,29,NA,NA,10,12,49,468,109,1,33,NA
WFALLS,SB,7,7,1982,1800,NA,29,NA,NA,10,12,49,468,109,1,40,NA
WFALLS,SB,7,7,1982,1800,NA,29,NA,NA,10,12,49,468,109,1,42,NA
WFALLS,SB,7,7,1982,1800,NA,29,NA,NA,10,12,49,468,505,85,NA,NA
WFALLS,SB,7,7,1982,1800,NA,29,NA,NA,10,12,49,468,101,1,72,NA
WFALLS,SB,7,7,1982,1800,NA,29,NA,NA,10,12,49,468,101,1,59,NA
WFALLS,SB,7,7,1982,1800,NA,29,NA,NA,10,12,49,468,303,1,NA,NA
WFALLS,SB,7,7,1982,1800,NA,29,NA,NA,10,12,49,468,579,40,NA,NA
WFALLS,SF,7,6,1982,1900,NA,29,NA,NA,10,12,9,468,505,3076,NA,NA
WFALLS,SF,7,6,1982,1900,NA,29,NA,NA,10,12,9,468,579,7,NA,NA
WFALLS,SF,7,6,1982,1900,NA,29,NA,NA,10,12,9,468,578,2,NA,NA
WFALLS,SF,7,6,1982,1900,NA,29,NA,NA,10,12,9,468,101,1,74,NA
WFALLS,SF,7,6,1982,1900,NA,29,NA,NA,10,12,9,468,101,1,59,NA
WFALLS,SF,7,6,1982,1900,NA,29,NA,NA,10,12,9,468,109,1,56,NA
WFALLS,SF,7,6,1982,1900,NA,29,NA,NA,10,12,9,468,109,1,54,NA
WFALLS,SF,7,6,1982,1900,NA,29,NA,NA,10,12,9,468,109,1,45,NA
WFALLS,SF,7,6,1982,1900,NA,29,NA,NA,10,12,9,468,306,1,NA,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,505,2387,NA,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,579,43,NA,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,303,2,NA,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,45,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,50,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,70,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,66,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,37,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,40,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,46,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,48,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,54,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,39,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,60,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,68,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,72,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,80,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,39,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,86,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,50,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,56,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,75,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,70,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,50,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,55,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,65,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,55,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,109,1,60,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,101,1,70,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,101,1,72,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,101,1,74,NA
WFALLS,SF,7,14,1982,2100,NA,30,NA,NA,10,12,9,468,101,1,65,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,505,630,NA,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,501,13,NA,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,515,1,NA,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,75,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,37,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,39,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,41,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,33,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,35,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,33,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,37,NA
WFALLS,SG,7,14,1982,2030,NA,31,NA,NA,10,12,9,468,579,19,NA,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,52,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,37,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,31,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,40,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,42,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,48,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,42,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,52,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,43,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,45,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,62,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,51,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,53,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,46,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,46,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,109,1,57,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,578,2,NA,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,201,1,12,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,201,1,26,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,201,1,25,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,210,14,NA,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,579,9,NA,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,501,16,NA,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,515,9,NA,NA
WFALLS,SH,7,7,1982,2030,NA,29,NA,NA,10,12,49,468,505,89,NA,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,45,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,38,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,37,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,44,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,48,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,40,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,40,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,42,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,36,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,38,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,45,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,44,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,30,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,44,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,38,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,45,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,41,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,38,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,46,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,42,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,50,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,42,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,28,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,42,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,44,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,45,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,43,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,50,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,53,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,42,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,45,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,46,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,47,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,40,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,44,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,52,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,45,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,54,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,48,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,45,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,48,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,109,1,43,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,515,2,NA,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,302,2,NA,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,578,13,NA,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,579,29,NA,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,505,34,NA,NA
WFALLS,SI,7,12,1982,2000,NA,29,NA,NA,10,12,9,468,501,55,NA,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,40,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,41,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,44,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,62,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,58,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,42,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,50,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,109,1,56,NA
WFALLS,SG,7,6,1982,2000,NA,29,NA,NA,10,12,49,468,101,1,62,NA
WFALLS,SG,7,14,1982,2030,NA,31,NA,NA,10,12,9,468,505,923,NA,NA
WFALLS,SG,7,14,1982,2030,NA,31,NA,NA,10,12,9,468,109,1,54,NA
WFALLS,SG,7,14,1982,2030,NA,31,NA,NA,10,12,9,468,109,1,47,NA
WFALLS,SG,7,14,1982,2030,NA,31,NA,NA,10,12,9,468,101,1,96,NA
WFALLS,SG,7,14,1982,2030,NA,31,NA,NA,10,12,9,468,101,1,74,NA
WFALLS,SG,7,14,1982,2030,NA,31,NA,NA,10,12,9,468,101,1,82,NA
WFALLS,SG,7,14,1982,2030,NA,31,NA,NA,10,12,9,468,101,1,88,NA
