Lake.Code,Station,Month,Day,Year,Time,Pool.Elevation,Surface.Temp,Secchi,Conductivity,Gear.Code,Gear.Length,Habitat,Effort,Species.Code,Number.of.individuals,TL_mm,Wt_g
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,523,2040
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,363,520
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,177,65
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,228,135
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,170,55
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,121,
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,163,45
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,132,
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,404,975
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,476,1750
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,282,275
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,142,
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,371,680
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,143,
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,397,950
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,252,195
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,364,630
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,237,140
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,264,125
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,104,1,316,200
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,104,1,229,120
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,497,1850
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,432,1235
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,561,3185
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,432,1195
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,102,
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,131,
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,145,
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,241,195
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,380,865
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,340,480
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,223,150
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,504,2080
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,345,640
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,162,50
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,99,
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,263,245
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,387,830
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,285,270
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,133,
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,326,500
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,175,70
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,135,
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,104,
DRSPGS,22,4,20,2010,1502,,22,27,,44,15,,1,101,1,201,115
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,305,325
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,123,
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,368,560
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,434,1290
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,119,
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,134,
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,144,
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,118,
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,117,
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,93,
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,262,190
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,472,1590
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,247,155
DRSPGS,22,4,21,2010,1145,,19,36,,44,15,,1,101,1,108,
DRSPGS,22,4,21,2010,1145,,19,36,,44,15,,1,101,1,157,80
DRSPGS,22,4,21,2010,1145,,19,36,,44,15,,1,101,1,244,200
DRSPGS,22,4,21,2010,1145,,19,36,,44,15,,1,104,1,240,170
DRSPGS,22,4,21,2010,1145,,19,36,,44,15,,1,104,1,147,
DRSPGS,22,4,21,2010,1145,,19,36,,44,15,,1,104,1,211,140
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,262,
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,357,190
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,173,655
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,149,60
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,98,
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,106,
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,97,
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,115,
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,91,
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,109,
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,93,
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,87,
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,161,45
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,263,170
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,146,185
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,252,190
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,169,55
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,321,410
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,161,50
DRSPGS,22,4,21,2010,1115,,19,36,,44,15,,1,101,1,121,
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,124,
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,229,125
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,153,40
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,237,170
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,561,2885
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,262,215
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,244,150
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,125,
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,157,40
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,307,415
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,125,
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,153,40
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,101,1,276,250
DRSPGS,22,4,20,2010,1440,,21,27,,44,15,,1,104,1,296,295
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,431,1135
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,448,1320
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,240,150
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,272,205
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,232,165
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,183,75
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,139,
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,149,
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,94,
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,158,35
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,452,1300
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,528,2410
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,173,55
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,192,90
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,274,240
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,180,70
DRSPGS,22,4,20,2010,1405,,20,27,,44,15,,1,101,1,264,195
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,167,45
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,124,
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,139,
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,234,140
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,250,185
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,219,115
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,152,30
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,204,115
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,196,117
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,117,
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,354,685
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,332,670
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,217,115
DRSPGS,22,4,21,2010,1430,,20,27,,44,15,,1,101,1,255,175
DRSPGS,22,4,21,2010,1430,,20,27,,44,15,,1,101,1,136,
DRSPGS,22,4,21,2010,1430,,20,27,,44,15,,1,101,1,538,2665
DRSPGS,22,4,21,2010,1430,,20,27,,44,15,,1,101,1,141,
DRSPGS,22,4,21,2010,1430,,20,27,,44,15,,1,101,1,138,
DRSPGS,22,4,21,2010,1430,,20,27,,44,15,,1,101,1,413,1095
DRSPGS,22,4,21,2010,1430,,20,27,,44,15,,1,101,1,253,180
DRSPGS,22,4,21,2010,1430,,20,27,,44,15,,1,101,1,109,
DRSPGS,22,4,21,2010,1430,,20,27,,44,15,,1,101,1,106,
DRSPGS,22,4,21,2010,1430,,20,27,,44,15,,1,101,1,74,
DRSPGS,22,4,21,2010,1430,,20,27,,44,15,,1,101,1,112,
DRSPGS,22,4,21,2010,1430,,20,27,,44,15,,1,101,1,320,455
DRSPGS,22,4,21,2010,1430,,20,27,,44,15,,1,101,1,402,835
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,258,190
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,303,390
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,257,205
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,222,125
DRSPGS,22,4,20,2010,1340,,20,27,,44,15,,1,101,1,279,265
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,342,485
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,247,180
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,241,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,165,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,261,205
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,252,200
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,153,40
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,122,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,123,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,118,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,417,975
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,183,80
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,130,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,368,755
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,271,265
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,236,165
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,207,95
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,94,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,299,385
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,452,1345
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,153,55
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,212,125
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,217,125
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,102,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,164,55
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,277,255
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,363,670
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,273,265
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,164,55
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,143,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,121,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,94,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,96,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,108,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,283,290
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,124,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,138,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,81,
DRSPGS,22,4,20,2010,1315,,20,27,,44,15,,1,101,1,225,130
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,248,155
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,452,1295
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,551,2865
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,337,490
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,409,1020
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,118,
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,113,
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,124,
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,237,150
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,135,
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,87,
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,127,
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,251,180
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,284,310
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,136,
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,422,1045
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,367,650
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,232,125
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,117,
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,279,255
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,160,60
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,108,
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,96,
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,577,3130
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,392,860
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,295,320
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,236,170
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,145,
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,116,
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,346,505
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,104,
DRSPGS,22,4,20,2010,1220,,20,27,,44,15,,1,101,1,82,
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,260,185
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,230,145
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,165,40
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,185,60
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,152,45
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,149,
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,111,
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,103,
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,83,
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,411,1075
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,355,575
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,237,145
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,97,143
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,220,115
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,114,
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,572,3000
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,457,1490
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,473,985
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,361,595
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,352,615
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,208,120
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,232,145
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,113,
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,130,
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,118,
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,101,1,148,
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,104,1,107,
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,104,1,107,
DRSPGS,22,4,19,2010,1540,,19,28,,44,15,,1,104,1,79,
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,240,190
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,246,175
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,145,
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,141,
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,173,60
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,111,
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,363,630
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,281,255
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,237,160
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,243,175
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,500,1960
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,99,
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,409,1080
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,246,175
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,535,2785
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,96,
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,263,210
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,204,105
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,376,685
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,317,360
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,367,1705
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,372,625
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,235,135
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,474,1695
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,157,40
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,101,1,112,
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,104,1,235,165
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,104,1,135,
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,104,1,436,1025
DRSPGS,22,4,19,2010,1240,,19,40,,44,15,,1,104,1,247,170
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,483,1545
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,418,1000
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,409,970
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,324,465
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,376,760
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,288,330
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,221,135
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,122,
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,257,210
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,243,165
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,301,335
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,231,170
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,182,90
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,234,180
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,143,
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,227,150
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,400,860
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,301,325
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,242,185
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,254,215
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,137,
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,161,35
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,97,
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,242,150
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,145,
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,127,
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,101,1,132,
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,104,1,237,175
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,104,1,286,340
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,104,1,92,
DRSPGS,22,4,19,2010,1205,,18,40,,44,15,,1,104,1,106,
DRSPGS,22,4,19,2010,1400,,19,40,,44,15,,1,101,1,457,1565
DRSPGS,22,4,19,2010,1400,,19,40,,44,15,,1,101,1,368,695
DRSPGS,22,4,19,2010,1400,,19,40,,44,15,,1,101,1,236,475
DRSPGS,22,4,19,2010,1400,,19,40,,44,15,,1,101,1,269,230
